stepsize:0.5
62	8.48239e-06	0.008949	0.000951
63	6.27161e-06	0.009083	0.00096
64	5.57358e-06	0.009215	0.000964
65	5.55807e-06	0.009342	0.000968
66	5.46535e-06	0.00947	0.000974
67	4.56954e-06	0.009596	0.000978
68	3.2244e-06	0.009723	0.000982
69	2.55412e-06	0.009851	0.000988
70	2.25183e-06	0.009978	0.000991
71	2.01862e-06	0.010109	0.001001
72	1.67646e-06	0.010258	0.001021
73	1.46524e-06	0.010394	0.001025
74	1.39971e-06	0.010538	0.001029
75	1.18414e-06	0.010724	0.001085
76	1.04511e-06	0.010888	0.001102
77	8.99843e-07	0.011043	0.001107
78	7.50359e-07	0.011199	0.001112
79	6.86657e-07	0.011355	0.001117
80	5.81281e-07	0.011494	0.001124
81	5.10093e-07	0.011623	0.001132
82	4.41346e-07	0.011751	0.001136
83	3.84928e-07	0.011892	0.001152
84	3.29161e-07	0.012034	0.001169
85	2.98021e-07	0.012162	0.001172
86	2.5461e-07	0.012311	0.001198
87	2.15823e-07	0.01246	0.001217
88	1.9261e-07	0.012592	0.001221
89	1.68325e-07	0.012739	0.001243
90	1.4913e-07	0.012882	0.001262
91	1.313e-07	0.013009	0.001266
92	1.16211e-07	0.013159	0.001293
93	9.70725e-08	0.013302	0.001312
94	8.74572e-08	0.01343	0.001315
95	7.61626e-08	0.013579	0.001342
96	6.56448e-08	0.013723	0.001362
97	5.90091e-08	0.013851	0.001365
98	5.21248e-08	0.014	0.001393
99	4.57404e-08	0.014143	0.001414
100	4.09163e-08	0.014271	0.001418
101	3.62344e-08	0.01442	0.001446
102	3.07523e-08	0.014564	0.001467
103	2.79149e-08	0.014693	0.00147
104	2.43568e-08	0.014841	0.001496
105	2.08377e-08	0.014984	0.001516
106	1.88793e-08	0.015112	0.001519
107	1.66179e-08	0.015261	0.001546
108	1.44522e-08	0.015388	0.001549
109	1.34228e-08	0.015524	0.001559
110	1.15164e-08	0.015679	0.001592
111	9.9606e-09	0.015806	0.001595
112	9.16138e-09	0.015947	0.001612
113	7.90277e-09	0.016095	0.001638
114	6.90742e-09	0.016227	0.001644
115	6.3256e-09	0.016369	0.001662
116	5.51038e-09	0.016519	0.001679
117	5.14011e-09	0.016655	0.00169
118	4.38909e-09	0.016796	0.001707
119	3.87736e-09	0.016939	0.001725
120	3.47836e-09	0.017076	0.001738
121	3.02671e-09	0.017319	0.00186
122	2.76675e-09	0.017448	0.001863
123	2.48195e-09	0.017637	0.001931
124	2.13312e-09	0.017765	0.001934
125	2.02516e-09	0.017893	0.001937
126	1.72344e-09	0.018025	0.001944
127	1.4741e-09	0.018158	0.001947
128	1.34594e-09	0.018286	0.00195
129	1.18794e-09	0.018414	0.001953
130	1.02079e-09	0.018551	0.001965
131	9.19269e-10	0.018679	0.001969
132	8.08842e-10	0.018827	0.001995
133	6.93587e-10	0.018971	0.002016
134	6.32015e-10	0.019099	0.002019
135	5.53116e-10	0.019249	0.002048
136	4.74698e-10	0.019396	0.002069
137	4.30628e-10	0.019528	0.002073
138	3.81381e-10	0.019676	0.002093
139	3.2819e-10	0.019821	0.002106
140	2.96189e-10	0.01995	0.002109
141	2.61942e-10	0.020094	0.00213
142	2.24721e-10	0.020237	0.00215
143	2.05049e-10	0.020365	0.002154
144	1.80111e-10	0.02053	0.002183
145	1.54328e-10	0.0207	0.002216
146	1.40105e-10	0.020853	0.00222
147	1.23506e-10	0.021024	0.002258
148	1.062e-10	0.02119	0.002289
149	9.62398e-11	0.02133	0.002292
Communication times: 1192
